Time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
5.382,0,92,94,-45,-47,92,120,135,190,156,-157,-9
5.384,-1,94,96,-45,-48,94,113,126,187,154,-154,-9
5.386,-3,92,96,-43,-50,94,107,115,180,151,-152,-11
5.388,-6,89,96,-40,-52,91,99,105,174,146,-151,-13
5.39,-8,84,94,-37,-52,89,92,96,165,141,-148,-16
5.392,-9,79,91,-34,-50,84,86,87,157,135,-146,-17
5.394,-11,73,86,-29,-48,79,81,79,149,128,-143,-21
5.396,-13,66,79,-26,-47,71,78,73,141,120,-141,-26
5.398,-13,58,73,-21,-43,65,73,66,135,112,-139,-30
5.4,-13,53,66,-19,-40,58,69,61,128,105,-136,-34
5.402,-13,45,60,-14,-37,52,65,58,123,99,-133,-39
5.404,-14,37,53,-11,-34,43,61,55,118,94,-131,-42
5.406,-13,30,45,-8,-29,37,56,55,115,91,-130,-45
5.408,-11,26,37,-6,-24,30,55,55,112,87,-128,-47
5.41,-11,19,29,-3,-19,22,52,55,109,86,-125,-50
5.412,-9,11,21,0,-14,14,48,55,105,84,-122,-53
5.414,-8,3,11,1,-9,6,47,55,104,82,-120,-56
5.416,-9,-4,1,4,-4,-1,45,53,99,79,-117,-60
5.418,-9,-16,-4,11,-1,-11,43,50,94,74,-117,-65
5.42,-13,-27,-14,17,0,-21,42,48,89,69,-115,-68
5.422,-14,-37,-22,24,3,-30,40,45,86,66,-113,-71
5.424,-14,-43,-29,27,4,-37,40,43,84,65,-110,-73
5.426,-14,-47,-32,29,6,-40,40,43,86,66,-105,-74
5.428,-14,-48,-32,30,8,-42,42,45,87,69,-100,-73
5.43,-16,-50,-34,32,8,-43,43,45,91,73,-96,-71
5.432,-16,-52,-35,32,8,-43,43,47,92,74,-92,-71
5.434,-13,-52,-37,30,9,-45,43,48,94,78,-91,-69
5.436,-9,-52,-40,29,13,-47,43,48,96,79,-89,-69
5.438,-6,-52,-43,27,17,-48,43,50,96,79,-86,-69
5.44,-1,-50,-47,26,21,-50,43,50,97,79,-81,-68
5.442,0,-50,-52,24,24,-52,43,52,97,79,-76,-69
5.444,0,-52,-53,22,26,-53,45,53,97,81,-74,-69
5.446,0,-50,-53,22,26,-52,47,53,99,82,-73,-69
5.448,0,-48,-50,21,24,-48,48,56,102,84,-74,-69
5.45,0,-45,-45,21,21,-45,52,58,104,84,-78,-71
5.452,-3,-43,-40,22,16,-42,55,61,105,86,-84,-71
5.454,-6,-42,-34,22,11,-37,58,61,105,86,-91,-71
5.456,-11,-39,-26,24,6,-32,61,61,107,86,-97,-71
5.458,-14,-35,-19,24,0,-27,65,61,107,87,-102,-71
5.46,-17,-30,-13,22,-1,-22,68,63,109,87,-105,-71
5.462,-17,-27,-8,21,-4,-17,73,65,112,89,-107,-71
5.464,-21,-24,-3,21,-8,-14,76,66,113,92,-102,-69
5.466,-22,-24,0,22,-9,-13,79,69,117,94,-94,-69
5.468,-26,-24,0,22,-13,-11,82,71,118,97,-81,-69
5.47,-26,-24,0,24,-13,-11,84,73,120,99,-68,-68
5.472,-27,-26,0,26,-13,-13,86,74,118,100,-55,-68
5.474,-27,-27,0,26,-13,-14,86,74,118,99,-45,-68
5.476,-27,-29,-1,27,-11,-16,86,74,115,99,-40,-68
5.478,-27,-29,-1,27,-11,-16,84,73,112,97,-40,-68
5.48,-29,-30,-1,29,-13,-16,84,71,110,97,-40,-68
5.482,-29,-30,0,29,-13,-16,82,71,109,97,-40,-66
5.484,-29,-29,0,27,-14,-14,82,71,110,99,-40,-65
5.486,-29,-26,1,27,-16,-13,84,73,110,99,-40,-63
5.488,-30,-26,3,27,-16,-11,84,73,112,100,-39,-61
5.49,-30,-24,4,27,-17,-9,84,74,112,102,-40,-61
5.492,-30,-24,4,27,-17,-9,84,74,112,104,-42,-61
5.494,-32,-24,4,27,-19,-8,84,74,112,104,-43,-61
5.496,-32,-24,4,27,-19,-8,82,73,110,102,-47,-61
5.498,-34,-26,4,29,-19,-9,82,71,109,99,-50,-63
5.5,-34,-27,3,30,-19,-11,81,69,107,97,-52,-63
5.502,-32,-27,3,29,-17,-13,81,69,107,99,-52,-63
5.504,-30,-27,1,27,-16,-13,81,69,107,100,-48,-61
5.506,-29,-26,1,27,-16,-11,81,69,109,104,-43,-60
5.508,-27,-24,1,26,-14,-11,82,71,110,107,-40,-58
5.51,-27,-24,1,24,-14,-11,82,73,112,110,-35,-58
5.512,-27,-24,1,24,-14,-9,82,74,110,110,-32,-58
5.514,-29,-24,3,26,-16,-9,82,74,109,109,-29,-58
5.516,-30,-24,3,26,-17,-9,82,73,107,107,-27,-58
5.518,-30,-22,4,26,-17,-8,82,73,105,105,-21,-58
5.52,-29,-21,6,24,-17,-6,82,73,107,104,-9,-56
5.522,-29,-19,8,22,-19,-4,81,71,107,104,4,-55
5.524,-29,-19,8,24,-19,-4,81,73,109,104,22,-55
5.526,-30,-19,8,24,-19,-4,79,74,110,105,37,-55
5.528,-29,-19,8,24,-19,-4,82,81,112,107,47,-53
5.53,-27,-17,8,22,-17,-4,87,91,118,109,55,-53
5.532,-24,-16,6,19,-16,-4,99,110,128,112,60,-53
5.534,-22,-14,4,17,-14,-4,113,136,144,118,66,-53
5.536,-21,-16,3,17,-13,-6,128,162,159,123,73,-55
5.538,-21,-16,3,17,-11,-6,139,177,167,126,81,-56
5.54,-19,-14,3,16,-13,-4,144,172,161,128,89,-56
5.542,-21,-11,8,14,-14,-1,136,139,138,126,96,-55
5.544,-22,-6,14,14,-17,1,113,78,97,126,104,-50
5.546,-24,-1,21,11,-22,8,74,-6,42,126,115,-40
5.548,-21,3,26,6,-24,14,17,-115,-22,131,128,-27
5.55,-14,14,30,0,-22,22,-56,-252,-104,146,149,-8
5.552,-4,34,39,-14,-21,35,-161,-421,-208,167,180,19
5.554,9,60,48,-35,-17,53,-291,-624,-343,192,221,58
5.556,32,94,60,-65,-13,76,-442,-855,-514,213,271,107
5.558,56,133,73,-96,-6,102,-613,-1116,-729,221,328,162
5.56,86,175,86,-131,0,130,-805,-1406,-991,203,388,226
5.562,118,221,100,-170,8,159,-1017,-1728,-1308,157,455,297
5.564,152,270,113,-213,17,190,-1251,-2082,-1676,81,528,375
5.566,192,320,125,-257,30,221,-1498,-2460,-2084,-19,605,463
5.568,232,372,136,-304,47,253,-1749,-2842,-2514,-146,688,556
5.57,276,426,146,-351,61,286,-1985,-3205,-2938,-292,772,650
5.572,318,481,159,-401,78,320,-2193,-3528,-3339,-449,860,746
5.574,362,540,174,-452,92,356,-2369,-3794,-3694,-613,948,844
5.576,406,598,190,-504,105,393,-2507,-4001,-4000,-782,1034,940
5.578,447,654,203,-551,120,429,-2608,-4148,-4252,-961,1114,1031
5.58,486,701,213,-593,133,457,-2672,-4232,-4450,-1158,1183,1111
5.582,515,733,216,-624,148,475,-2698,-4262,-4597,-1379,1227,1173
5.584,535,750,213,-644,159,481,-2689,-4240,-4696,-1630,1243,1215
5.586,546,751,203,-650,170,476,-2652,-4182,-4755,-1902,1230,1240
5.588,551,742,187,-647,180,463,-2593,-4094,-4776,-2182,1194,1246
5.59,551,720,169,-636,188,445,-2519,-3988,-4764,-2454,1139,1241
5.592,545,694,148,-621,196,421,-2437,-3874,-4725,-2706,1069,1227
5.594,537,665,125,-602,205,395,-2354,-3760,-4665,-2929,989,1205
5.596,525,629,102,-579,209,366,-2270,-3645,-4587,-3114,903,1179
5.598,509,592,79,-551,213,335,-2188,-3536,-4496,-3261,816,1152
5.6,491,551,58,-522,214,304,-2110,-3432,-4395,-3366,733,1124
5.602,470,510,37,-491,214,273,-2037,-3331,-4284,-3428,660,1098
5.604,454,471,16,-463,216,244,-1964,-3231,-4162,-3443,603,1077
5.606,441,437,-3,-441,221,214,-1894,-3129,-4026,-3407,569,1065
5.608,432,406,-26,-419,227,188,-1822,-3020,-3874,-3326,558,1061
5.61,426,377,-47,-401,235,162,-1751,-2909,-3713,-3207,569,1065
5.612,421,351,-68,-387,244,138,-1681,-2790,-3544,-3062,598,1078
5.614,419,327,-91,-374,253,115,-1609,-2668,-3366,-2898,637,1096
5.616,418,301,-117,-359,266,89,-1536,-2540,-3186,-2725,681,1116
5.618,416,271,-144,-344,279,61,-1461,-2405,-3000,-2546,725,1135
5.62,416,240,-174,-328,294,32,-1386,-2265,-2812,-2364,768,1153
5.622,414,211,-203,-314,309,1,-1308,-2122,-2621,-2185,802,1168
5.624,411,179,-232,-296,322,-26,-1230,-1977,-2434,-2014,825,1173
5.626,405,143,-260,-275,331,-58,-1150,-1832,-2252,-1860,833,1165
5.628,393,107,-286,-252,340,-87,-1072,-1694,-2079,-1720,821,1145
5.63,380,73,-307,-227,343,-115,-994,-1560,-1918,-1599,795,1114
5.632,364,39,-323,-203,343,-141,-916,-1432,-1767,-1492,751,1074
5.634,346,4,-340,-177,341,-165,-836,-1301,-1619,-1391,696,1023
5.636,327,-27,-356,-149,340,-192,-755,-1170,-1469,-1292,628,963
5.638,305,-68,-375,-118,340,-221,-672,-1030,-1313,-1187,551,893
5.64,284,-115,-401,-84,341,-258,-585,-882,-1148,-1074,468,813
5.642,262,-167,-431,-47,346,-299,-497,-732,-981,-955,382,725
5.644,239,-221,-463,-9,351,-341,-411,-580,-815,-834,299,631
5.646,218,-273,-493,24,354,-382,-328,-436,-654,-717,221,533
5.648,196,-318,-519,58,356,-418,-250,-301,-506,-606,152,437
5.65,175,-356,-535,87,354,-445,-179,-175,-369,-504,97,343
5.652,156,-382,-540,110,348,-460,-112,-65,-245,-411,56,253
5.654,135,-395,-532,126,333,-462,-52,29,-138,-328,34,172
5.656,113,-393,-509,138,310,-450,1,112,-42,-255,29,99
5.658,87,-380,-470,143,278,-424,48,183,37,-188,35,35
5.66,61,-358,-421,146,240,-388,92,244,110,-131,48,-16
5.662,35,-328,-366,144,200,-348,131,294,172,-79,65,-63
5.664,11,-297,-309,141,159,-304,165,336,226,-35,79,-99
5.666,-9,-265,-253,136,120,-260,195,374,275,1,92,-128
5.668,-27,-232,-203,130,86,-218,221,406,317,39,104,-148
5.67,-43,-201,-156,122,53,-180,245,437,356,73,112,-162
5.672,-58,-175,-115,115,27,-146,266,465,393,105,117,-169
5.674,-69,-152,-81,110,3,-117,283,489,426,135,118,-172
5.676,-79,-135,-53,105,-11,-96,297,507,454,161,113,-172
5.678,-82,-120,-34,100,-22,-78,305,522,476,179,104,-170
5.68,-84,-109,-21,96,-30,-66,312,532,491,192,89,-169
5.682,-86,-100,-13,92,-34,-58,315,540,502,201,71,-165
5.684,-86,-97,-9,91,-37,-53,317,545,510,206,52,-164
5.686,-84,-94,-8,89,-37,-52,318,550,519,211,34,-162
5.688,-84,-94,-8,87,-37,-52,318,554,524,214,19,-162
5.69,-82,-92,-8,86,-35,-50,318,559,530,218,6,-161
5.692,-81,-91,-8,84,-35,-50,318,564,535,219,0,-161
5.694,-81,-92,-9,86,-34,-52,317,567,538,221,0,-162
5.696,-81,-92,-9,86,-34,-52,315,571,541,222,1,-164
5.698,-82,-94,-9,87,-35,-52,314,574,545,222,13,-165
5.7,-86,-96,-8,89,-37,-52,312,574,546,222,29,-167
5.702,-89,-97,-6,92,-40,-52,310,576,550,224,47,-169
5.704,-91,-96,-3,92,-42,-50,310,580,554,226,63,-169
5.706,-91,-94,-1,92,-43,-48,312,585,561,231,76,-167
5.708,-92,-91,0,91,-45,-45,315,592,567,235,86,-165
5.71,-92,-91,0,91,-47,-43,317,597,574,240,91,-165
5.712,-92,-87,1,89,-47,-42,318,603,580,244,92,-165
5.714,-89,-86,3,86,-45,-40,320,610,585,247,87,-165
5.716,-86,-82,3,82,-45,-39,322,615,592,248,79,-167
5.718,-84,-79,3,81,-43,-37,323,620,597,250,68,-167
5.72,-81,-76,3,78,-42,-35,323,623,602,252,55,-167
5.722,-81,-76,3,78,-42,-35,323,628,608,253,40,-169
5.724,-82,-78,3,79,-43,-35,325,634,615,257,26,-169
5.726,-84,-78,3,79,-43,-35,325,641,623,258,9,-169
5.728,-86,-79,3,81,-45,-37,327,647,629,262,-4,-170
5.73,-87,-82,3,84,-45,-39,327,654,636,262,-21,-172
5.732,-87,-82,3,84,-45,-39,327,659,641,263,-39,-175
5.734,-86,-82,1,84,-43,-40,327,665,646,263,-55,-177
5.736,-86,-82,1,82,-43,-40,328,670,649,263,-71,-179
5.738,-84,-82,1,82,-43,-39,328,673,654,265,-86,-180
5.74,-84,-81,1,82,-42,-39,330,680,659,265,-97,-180
5.742,-84,-81,1,82,-43,-39,330,685,663,266,-107,-182
5.744,-86,-82,3,82,-43,-39,331,691,670,270,-112,-182
5.746,-89,-82,3,84,-45,-39,333,698,678,273,-113,-183
5.748,-91,-84,4,86,-47,-39,336,704,685,278,-112,-185
5.75,-92,-86,4,87,-48,-39,338,712,693,281,-104,-187
5.752,-94,-87,4,91,-50,-40,341,720,699,283,-92,-188
5.754,-97,-92,4,94,-52,-42,343,725,704,283,-79,-193
5.756,-99,-94,3,96,-52,-43,346,732,709,283,-68,-196
5.758,-99,-96,1,96,-50,-45,349,737,716,283,-56,-200
5.76,-99,-96,0,96,-50,-47,353,743,720,284,-45,-201
5.762,-97,-96,0,96,-48,-47,356,750,727,286,-34,-203
5.764,-94,-94,0,94,-47,-47,359,758,735,289,-19,-203
5.766,-92,-92,0,92,-45,-47,364,768,743,294,-6,-203
5.768,-91,-91,0,91,-45,-45,367,777,753,299,3,-205
5.77,-89,-91,0,89,-43,-45,372,787,761,302,9,-206
5.772,-89,-89,0,87,-43,-45,375,795,768,305,16,-208
5.774,-89,-89,0,89,-43,-45,379,803,776,307,19,-209
5.776,-91,-91,0,91,-45,-45,380,810,781,307,19,-213
5.778,-92,-92,0,92,-45,-47,384,816,787,309,17,-214
5.78,-94,-92,0,92,-47,-45,387,825,792,310,9,-218
5.782,-96,-92,1,94,-48,-45,390,831,800,312,1,-219
5.784,-97,-94,1,94,-50,-45,393,839,807,315,-8,-222
5.786,-99,-94,3,96,-52,-45,398,847,815,318,-17,-226
5.788,-100,-94,4,96,-52,-45,403,857,823,320,-29,-229
5.79,-102,-96,4,97,-53,-45,408,865,831,323,-39,-232
5.792,-105,-99,4,100,-55,-47,413,873,838,325,-47,-235
5.794,-109,-102,3,105,-56,-48,416,880,844,325,-52,-240
5.796,-112,-109,1,109,-56,-52,419,885,849,323,-53,-245
5.798,-115,-113,0,113,-58,-55,421,890,855,323,-48,-248
5.8,-117,-115,0,115,-58,-56,424,896,860,323,-40,-253
5.802,-115,-113,0,115,-58,-55,429,904,868,325,-26,-255
5.804,-115,-112,1,113,-58,-53,436,912,877,328,-9,-257
5.806,-115,-110,4,112,-60,-50,441,921,885,331,3,-260
5.808,-115,-107,6,110,-61,-48,447,929,893,335,17,-262
5.81,-115,-105,8,110,-63,-47,454,937,899,336,29,-263
5.812,-118,-107,9,112,-65,-47,460,943,904,338,37,-266
5.814,-122,-109,11,115,-66,-47,465,948,908,338,42,-271
5.816,-123,-110,11,117,-68,-47,468,953,911,338,42,-275
5.818,-125,-112,13,117,-69,-47,471,956,914,338,39,-279
5.82,-128,-112,14,118,-71,-47,476,960,919,338,29,-284
5.822,-130,-113,14,120,-73,-47,481,965,922,338,14,-288
5.824,-130,-113,16,122,-73,-47,486,968,927,338,0,-291
5.826,-133,-115,16,123,-74,-47,491,973,932,336,-16,-296
5.828,-136,-118,17,126,-76,-48,497,976,937,336,-34,-299
5.83,-138,-120,17,128,-78,-48,504,981,940,335,-50,-304
5.832,-141,-122,17,131,-79,-50,512,984,943,333,-66,-307
5.834,-144,-125,17,135,-81,-52,517,989,947,330,-82,-314
5.836,-148,-128,17,136,-82,-53,524,992,950,328,-97,-318
5.838,-148,-128,17,138,-82,-53,532,997,955,327,-110,-323
5.84,-148,-130,17,138,-82,-55,538,1002,958,325,-122,-327
5.842,-151,-131,17,139,-84,-55,545,1007,965,323,-131,-331
5.844,-152,-135,17,143,-86,-56,551,1012,969,322,-139,-336
5.846,-156,-135,17,144,-87,-56,558,1018,976,322,-148,-341
5.848,-157,-136,19,146,-87,-56,564,1023,982,323,-154,-346
5.85,-159,-138,19,148,-89,-58,572,1030,987,323,-161,-351
5.852,-164,-141,21,152,-92,-58,579,1034,994,323,-169,-358
5.854,-167,-146,21,156,-94,-61,584,1039,997,322,-179,-366
5.856,-174,-151,21,162,-97,-65,589,1041,1000,320,-188,-372
5.858,-180,-157,21,169,-100,-66,592,1043,1004,317,-198,-380
5.86,-185,-162,21,174,-104,-69,597,1044,1007,317,-206,-388
5.862,-188,-164,22,175,-105,-69,602,1046,1012,317,-213,-395
5.864,-192,-164,24,177,-109,-68,606,1049,1018,318,-218,-400
5.866,-193,-162,27,177,-110,-66,611,1052,1026,322,-221,-405
5.868,-195,-162,29,179,-112,-66,616,1056,1033,325,-226,-410
5.87,-193,-162,29,177,-112,-65,620,1057,1039,327,-232,-414
5.872,-192,-161,27,175,-109,-66,623,1059,1046,330,-237,-421
5.874,-188,-161,24,174,-105,-66,626,1059,1051,331,-244,-426
5.876,-185,-161,21,172,-104,-68,628,1057,1056,335,-252,-431
5.878,-185,-162,19,172,-102,-69,628,1056,1059,336,-258,-436
5.88,-183,-162,19,170,-100,-69,628,1054,1064,341,-265,-437
5.882,-182,-161,19,170,-100,-69,626,1051,1069,346,-271,-441
5.884,-183,-161,19,170,-100,-68,626,1048,1074,351,-276,-441
5.886,-182,-159,21,169,-102,-66,626,1044,1078,359,-279,-442
5.888,-182,-157,22,167,-102,-65,623,1039,1083,366,-283,-442
5.89,-182,-156,24,167,-102,-65,620,1034,1085,372,-284,-442
5.892,-182,-156,24,167,-102,-65,615,1028,1087,379,-288,-441
5.894,-180,-156,22,167,-102,-66,610,1020,1088,385,-292,-441
5.896,-179,-157,21,167,-100,-66,602,1010,1087,392,-296,-441
5.898,-177,-157,19,165,-99,-68,593,999,1083,400,-299,-439
5.9,-172,-154,16,162,-96,-68,584,987,1082,406,-301,-436
5.902,-167,-152,14,159,-92,-68,574,976,1078,414,-301,-432
5.904,-164,-149,13,156,-89,-66,564,965,1075,424,-297,-427
5.906,-159,-144,13,151,-87,-65,554,953,1072,434,-292,-419
5.908,-156,-139,14,148,-86,-61,545,942,1069,444,-284,-413
5.91,-154,-136,16,144,-86,-58,533,929,1065,454,-276,-403
5.912,-152,-133,17,141,-86,-56,522,914,1061,463,-268,-395
5.914,-149,-130,19,138,-84,-53,510,898,1052,473,-262,-387
5.916,-146,-126,17,135,-82,-52,497,882,1044,481,-253,-377
5.918,-141,-122,17,130,-79,-50,483,862,1034,488,-244,-367
5.92,-135,-113,17,123,-78,-47,470,842,1021,496,-232,-358
5.922,-128,-105,19,115,-74,-42,455,823,1010,506,-219,-346
5.924,-120,-97,22,107,-71,-35,442,802,999,515,-205,-333
5.926,-113,-87,24,99,-69,-30,427,781,987,525,-188,-318
5.928,-107,-78,27,91,-68,-24,411,759,973,535,-170,-304
5.93,-99,-66,29,81,-65,-17,397,738,956,543,-151,-288
5.932,-89,-56,30,73,-60,-13,380,714,938,551,-131,-271
5.934,-81,-48,30,63,-56,-8,362,688,919,556,-112,-255
5.936,-71,-39,30,53,-52,-3,344,662,896,559,-92,-237
5.938,-61,-30,29,43,-45,0,327,633,872,561,-73,-219
5.94,-52,-22,27,35,-40,1,307,602,844,561,-53,-201
5.942,-43,-14,27,27,-35,4,288,571,816,561,-32,-183
5.944,-37,-8,27,21,-32,8,270,541,789,558,-13,-165
5.946,-30,-1,27,14,-30,11,252,510,759,554,6,-148
5.948,-26,3,29,8,-29,16,234,481,729,550,29,-130
5.95,-21,9,30,3,-27,19,216,452,698,543,50,-112
5.952,-16,14,32,0,-26,22,198,424,667,533,68,-97
5.954,-13,17,32,-3,-22,24,182,395,634,524,86,-82
5.956,-8,22,32,-6,-21,27,165,367,602,510,102,-68
5.958,-6,26,32,-9,-19,29,151,340,571,497,117,-56
5.96,-4,27,34,-11,-19,30,136,314,538,483,131,-45
5.962,-3,29,34,-13,-19,32,123,289,507,468,143,-35
5.964,0,34,34,-17,-17,34,113,266,480,454,156,-26
5.966,3,39,34,-22,-14,37,104,245,454,439,167,-16
5.968,8,43,34,-27,-11,39,96,226,427,426,177,-8
5.97,13,47,32,-30,-9,39,87,208,405,411,187,-1
5.972,17,50,32,-34,-6,40,81,190,380,397,193,1
5.974,21,53,30,-39,-4,42,74,174,358,382,198,8
5.976,24,56,30,-40,-3,43,69,157,336,367,201,13
5.978,26,58,30,-43,-1,45,63,143,315,353,205,17
5.98,27,60,30,-45,-1,45,58,128,294,338,208,21
5.982,27,60,30,-45,-1,45,53,115,275,323,209,26
5.984,26,58,30,-43,-1,45,48,102,257,309,213,29
5.986,24,56,30,-40,-3,43,43,89,239,294,213,30
5.988,21,53,29,-39,-3,40,39,78,221,281,214,30
5.99,19,48,27,-35,-3,39,35,68,206,266,214,32
5.992,19,45,26,-34,-3,35,32,58,192,253,213,32
5.994,17,43,24,-32,-1,34,30,50,177,240,213,32
5.996,17,42,22,-30,-1,32,27,42,164,227,211,30
5.998,17,40,21,-29,-1,30,26,34,151,214,209,30
6.0,17,39,19,-29,0,29,26,26,139,203,206,29
6.002,17,39,19,-29,0,29,26,21,130,192,205,29
6.004,17,39,19,-29,0,29,27,16,123,183,203,27
6.006,16,37,19,-27,0,27,27,13,117,175,198,26
6.008,16,35,19,-26,-1,27,29,9,110,167,193,24
6.01,14,34,17,-26,-1,26,30,8,105,161,188,22
6.012,14,34,17,-24,-1,24,34,8,102,156,180,21
6.014,13,32,16,-22,-1,24,35,6,97,149,172,19
6.016,11,29,16,-21,-1,21,37,4,94,144,162,16
6.018,8,24,16,-16,-3,19,39,3,89,138,152,14
6.02,3,21,16,-13,-4,17,42,3,84,133,144,11
6.022,0,17,16,-9,-8,16,43,3,81,130,136,9
6.024,0,16,17,-8,-8,16,47,3,79,128,130,8
6.026,0,16,17,-8,-9,16,48,4,79,126,126,4
6.028,0,16,19,-8,-9,17,52,6,78,126,122,3
6.03,-1,16,19,-8,-11,17,55,8,78,126,118,1
6.032,-3,16,21,-6,-11,17,58,8,78,126,115,0
6.034,-3,16,19,-6,-11,17,61,9,78,126,110,0
6.036,-3,14,19,-6,-11,16,63,11,79,126,107,0
6.038,-1,13,16,-6,-9,14,66,11,79,126,104,0
6.04,-1,11,14,-4,-8,13,68,11,78,125,99,-3
6.042,0,9,11,-4,-6,11,68,9,78,123,94,-4
6.044,0,9,9,-6,-4,9,69,9,78,123,89,-6
6.046,0,9,8,-6,-4,9,69,9,78,123,82,-8
6.048,0,9,8,-6,-4,9,71,9,79,125,78,-9
6.05,0,11,9,-6,-4,9,73,11,81,125,71,-11
6.052,0,9,11,-4,-6,9,73,11,82,126,63,-13
6.054,-3,6,11,-1,-9,9,73,11,82,126,56,-16
6.056,-6,4,11,0,-9,9,73,11,82,128,48,-19
6.058,-6,4,11,0,-11,8,73,11,84,130,42,-22
6.06,-6,4,11,0,-11,8,73,13,86,133,35,-24
6.062,-6,4,11,0,-11,8,74,14,87,135,30,-26
6.064,-6,4,11,0,-9,8,76,14,89,138,27,-26
6.066,-4,6,11,0,-9,8,78,16,92,143,24,-26
6.068,-1,8,9,-3,-6,9,81,17,96,148,24,-26
6.07,0,9,9,-4,-4,9,82,19,97,151,22,-24
6.072,0,11,8,-6,-4,9,84,21,99,154,21,-24
6.074,0,9,8,-6,-3,8,84,21,100,156,21,-26
6.076,1,9,6,-6,-3,8,86,22,102,159,19,-26
6.078,1,9,6,-6,-1,8,86,22,104,161,21,-27
6.08,0,8,6,-4,-3,6,86,21,104,162,21,-29
6.082,0,4,6,-1,-4,4,84,19,102,162,21,-32
6.084,-4,1,8,0,-6,4,82,17,102,162,22,-35
6.086,-9,0,9,3,-9,4,79,17,100,162,22,-39
6.088,-13,0,11,4,-13,4,79,16,99,162,24,-42
6.09,-16,0,14,8,-16,4,78,16,99,164,26,-45
6.092,-17,0,16,8,-17,6,78,17,100,165,27,-47
6.094,-17,0,16,6,-17,8,78,17,100,165,29,-47
6.096,-17,0,17,6,-17,8,78,17,100,167,30,-48
6.098,-17,0,17,8,-17,8,76,16,100,165,30,-48
6.1,-17,0,16,8,-17,6,76,16,99,164,30,-50
6.102,-17,0,16,8,-17,6,76,14,99,162,30,-52
6.104,-17,0,14,8,-16,4,74,14,97,162,32,-52
6.106,-16,0,14,6,-16,4,74,13,97,161,32,-52
6.108,-14,0,13,6,-14,4,73,13,97,159,34,-52
6.11,-14,0,13,4,-14,4,73,11,97,159,35,-50
6.112,-13,0,14,4,-14,6,73,11,97,157,37,-50
6.114,-11,3,14,1,-13,8,73,13,96,159,40,-48
6.116,-8,6,14,0,-13,9,74,14,96,159,43,-47
6.118,-8,8,14,0,-13,11,74,14,96,159,47,-47
6.12,-8,8,16,0,-13,11,74,14,94,159,47,-47
6.122,-8,6,14,0,-13,11,74,13,92,157,47,-47
6.124,-8,6,14,0,-13,11,73,11,91,157,48,-47
6.126,-8,6,16,0,-13,11,73,9,89,157,48,-47
6.128,-8,6,16,0,-13,11,71,8,89,157,48,-47
6.13,-9,6,16,0,-13,11,69,8,87,157,48,-48
6.132,-9,6,16,0,-13,11,69,8,87,157,48,-48
6.134,-8,6,16,0,-13,11,69,8,86,157,48,-47
6.136,-8,6,16,0,-13,11,69,9,86,157,48,-47
6.138,-8,6,16,0,-13,11,69,9,84,156,47,-45
6.14,-8,6,14,0,-13,11,71,9,82,154,47,-45
6.142,-6,8,14,0,-11,11,69,9,81,154,47,-45
6.144,-3,9,13,-1,-9,11,69,8,79,152,45,-43
6.146,-1,11,13,-3,-8,13,66,6,78,151,45,-43
6.148,-1,11,13,-4,-8,13,65,4,76,149,43,-43
6.15,-1,11,14,-4,-8,13,63,3,74,149,43,-43
6.152,-3,11,14,-3,-9,13,61,1,73,149,43,-42
6.154,-6,9,16,-1,-11,13,58,0,71,148,42,-43
6.156,-8,8,17,0,-13,13,56,0,69,146,40,-43
6.158,-9,8,17,0,-14,13,53,-1,66,144,39,-45
6.16,-8,8,16,0,-13,13,53,-1,65,143,37,-45
6.162,-4,9,16,-1,-11,13,52,-3,61,143,34,-45
6.164,-1,11,14,-4,-8,13,52,-4,60,141,32,-47
6.166,0,13,13,-6,-6,13,52,-6,56,139,29,-47
6.168,0,13,11,-6,-4,13,52,-8,55,138,26,-47
6.17,1,14,11,-9,-3,13,53,-8,53,138,22,-45
6.172,4,17,9,-11,-1,13,53,-6,53,138,21,-43
6.174,6,19,9,-13,0,14,55,-6,53,138,19,-43
6.176,6,19,9,-13,0,14,53,-6,52,136,16,-42
6.178,6,17,9,-13,-1,14,53,-6,50,135,14,-40
6.18,6,17,9,-13,-1,14,53,-8,48,133,14,-40
6.182,4,17,11,-13,-1,14,52,-8,45,131,13,-39
6.184,4,17,11,-11,-1,14,52,-9,43,130,13,-37
6.186,1,16,11,-9,-3,13,50,-11,42,128,11,-37
6.188,1,13,11,-8,-3,11,48,-11,40,128,11,-35
6.19,1,13,9,-8,-3,11,48,-11,42,128,9,-35
6.192,3,13,9,-9,-1,11,47,-11,42,128,9,-35
6.194,3,14,9,-9,-1,11,47,-9,42,128,8,-35
6.196,1,13,8,-8,-1,11,45,-11,40,126,6,-37
6.198,0,9,8,-4,-3,9,43,-13,37,125,4,-39
6.2,-1,4,8,-1,-4,6,42,-14,32,120,1,-40
6.202,-3,3,6,0,-4,4,40,-16,29,117,0,-40
6.204,-3,1,6,0,-4,3,40,-17,26,113,0,-40
6.206,-3,1,4,0,-4,3,39,-19,22,110,0,-39
6.208,-1,1,3,0,-3,1,37,-21,19,109,0,-37
6.21,0,1,3,0,-1,1,35,-22,19,107,0,-35
6.212,0,3,3,-1,-1,3,35,-22,19,107,0,-32
6.214,0,4,3,-1,-1,3,35,-21,19,105,-1,-30
